"Language","original","english","czech","german","russian","polish","hungarian","italian","spanish","french","chinese","japanese","portuguese","chinesesimp",
"STR_RuneStone_Wolf1","Often, a wolf's head is depicted at the ends of the rays, which shows the meaning of the rune and belonging to this animal.","Often, a wolf's head is depicted at the ends of the rays, which shows the meaning of the rune and belonging to this animal.","Často je na koncích paprsků zobrazena Vlčí hlava, která ukazuje význam runy a příslušnost k tomuto zvířeti.","Oft wird der Kopf eines Wolfes an den Enden der Strahlen dargestellt, der die Bedeutung der Rune und die Zugehörigkeit zu diesem Tier zeigt.","Нередко на концах лучей изображается голова волка, которая показывает значение руны и принадлежность к этому животному.","Często głowa wilka jest przedstawiona na końcach promieni, co pokazuje znaczenie runy i przynależność do tego zwierzęcia.","Gyakran egy Farkas fejét ábrázolják a sugarak végén, ami megmutatja a rúna jelentését, amely ehhez az állathoz tartozik.","Spesso alle estremità dei raggi è raffigurata la testa di un lupo, che mostra il significato della runa e l'appartenenza a questo animale.","A menudo, en los extremos de los rayos se representa la cabeza de un lobo, que muestra el significado de la runa y la pertenencia a este animal.","Souvent, aux extrémités des rayons, une tête de loup est représentée, ce qui montre la signification de la rune et l'appartenance à cet animal.","通常情况下，狼的头被描绘在光线的末端，这表明了符文的含义，属于这种动物。","多くの場合、オオカミの頭が光線の端に描かれており、ルーンの意味とこの動物に属していることを示しています。","Muitas vezes, a cabeça de um lobo é retratada nas extremidades dos raios, o que mostra o significado da runa e a pertença a este animal.","通常情况下，狼的头被描绘在光线的末端，这表明了符文的含义，属于这种动物。",
"STR_RuneStone_Zayac","Rune hare","Rune hare","Runa zajíc","Rune Hase","Руна заяц","Runa zając","Rune hare","Runa lepre","Runa liebre","Rune lièvre","符文野兔","ルーンハレ","Runa lebre","符文野兔",
"STR_RuneStone_Zayac1","The bunny is a solar fiery symbol, which contains life–giving power, contains all the power of the Genus, as well as the power of Truth","The bunny is a solar fiery symbol, which contains life–giving power, contains all the power of the Genus, as well as the power of Truth","Zajíček je solný ohnivý symbol, ve kterém je uvězněna živoucí síla, je uzavřena veškerá moc rodu a také síla pravdy","Der Hase ist ein sonniges Feuersymbol, in dem die lebensspendende Kraft, die gesamte Kraft der Gattung sowie die Kraft der Wahrheit eingeschlossen sind","Зайчик – это солярный огненный символ, в котором заключена животворящая сила, заключена вся мощь Рода, а также мощь Правды","Króliczek to słoneczny symbol ognia, w którym zawarta jest życiodajna moc, zawarta jest cała moc rodu, a także moc prawdy","A nyuszi egy szoláris tüzes szimbólum, amely tartalmazza az életet adó erőt, tartalmazza a nemzetség minden erejét, valamint az igazság erejét","Il coniglio è un simbolo di fuoco solare, in cui è racchiuso il potere vivificante, tutto il potere del genere è racchiuso, così come il potere della verità","El conejito es un símbolo de fuego solar, en el que se encierra el poder vivificante, se encierra todo el poder de la Raza, así como el poder de la Verdad","Le lapin est un symbole de feu solaire, dans lequel la force vivifiante est enfermée, toute la puissance de la Race est enfermée, ainsi que la puissance de la Vérité","兔子是一个太阳火热的象征，它包含了赋予生命的力量，包含了属的所有力量，以及真理的力量","バニーは太陽の燃えるようなシンボルであり、生命を与える力を含み、属のすべての力と真実の力を含んでいます","O coelho é o símbolo do fogo solar, no qual está contido o poder vivificante, está contido todo o poder da raça, bem como o poder da verdade","兔子是一个太阳火热的象征，它包含了赋予生命的力量，包含了属的所有力量，以及真理的力量",
"STR_RuneStone_Zmey","Snake Rune","Snake Rune","Runa hada","Rune der Schlange","Руна змеи","Runa węża","Kígyó Rúna","Runa del serpente","Runa de serpiente","Rune de serpent","蛇符文","スネークルーン","Cobra Runa","蛇符文",
"STR_RuneStone_Zmey1","The Ior rune symbolizes the World Serpent Jormungand, or Midgardsorm. The rune carries its streams and manifestations.","The Ior rune symbolizes the World Serpent Jormungand, or Midgardsorm. The rune carries its streams and manifestations.","Runa IOR symbolizuje světového hada Jormunganda neboli Midgardsorma. Runa nese jeho proudy a projevy.","Die Ior-Rune symbolisiert die Weltschlange Yormunganda oder Midgardsorma. Die Rune trägt seine Ströme und Manifestationen.","Руна Иор символизирует Мирового змея Йормунганда, или Мидгардсорма. Руна несёт его потоки и проявления.","Runa IOR symbolizuje Światowego węża Jormunganda lub Midgardsorma. Runa niesie jego przepływy i manifestacje.","Az Ior rúna a Jormungand Világkígyót vagy a Midgardsormot szimbolizálja. A rúna hordozza patakjait és megnyilvánulásait.","La runa Ior simboleggia il serpente Mondiale Jormunganda, o Midgardsorma. La runa porta i suoi flussi e manifestazioni.","La runa IOR simboliza la serpiente del mundo jormungand, o Midgardsorm. La runa lleva sus corrientes y manifestaciones.","La rune de Jor symbolise le serpent Mondial de jormungand, ou Midgardsorm. La rune porte ses flux et ses manifestations.","Ior符文象征着世界蛇Jormungand，或Midgardsorm。 符文携带它的流和表现。","Iorルーンは、世界の蛇Jormungand、またはMidgardsormを象徴しています。 ルーンはその流れと現れを運びます。","Runa IOR simboliza a serpente Mundial Jormunganda, ou Midgardsorm. A runa carrega seus fluxos e manifestações.","Ior符文象征着世界蛇Jormungand，或Midgardsorm。 符文携带它的流和表现。",
"STR_Magic_Hatchet","Runic Axe","Runic Axe","Runová sekera","Runen-Axt","Рунический топор","Topór Runiczny","Runic Axe","Ascia runica","Hacha rúnica","Hache runique","符文斧","ルーン斧","Machado Rúnico","符文斧",
"STR_Magic_Hatchet1","An axe reinforced with rune stones","An axe reinforced with rune stones","Sekera vyztužená kameny runy","Eine mit Runensteinen verstärkte Axt","Топор, усиленный с помощью камней рун","Topór wzmocniony kamieniami Run","Rúnakövekkel megerősített fejsze","Ascia rinforzata con pietre runiche","Hacha reforzada con piedras de runa","Hache renforcée avec des pierres runiques","用符文石加固的斧头","ルーン石で補強された斧","Machado reforçado com pedras de runa","用符文石加固的斧头",
"STR_Magic_Knife","Runic knife","Runic knife","Nůž runový","Runenmesser","Нож рунический","Nóż Runiczny","Runic kés","Coltello Runico","Cuchillo rúnico","Couteau runique","符文刀","ルーンナイフ","Faca rúnica","符文刀",
"STR_Magic_Knife1","The runic knife, due to the influence of runes, received higher strength and speed of cutting flesh","The runic knife, due to the influence of runes, received higher strength and speed of cutting flesh","Nůž je runový, díky vlivu run získal vyšší pevnost a rychlost řezu masa","Das Runenmesser erhielt aufgrund des Einflusses der Runen eine höhere Festigkeit und Schnittgeschwindigkeit des Fleisches","Нож рунический, за счет влияния рун получил более высокую прочность и скорость разрезания плоти","Nóż Runiczny, dzięki wpływowi Run uzyskał większą wytrzymałość i szybkość cięcia ciała","A rúna kés, a rúnák hatása miatt, nagyobb erőt és sebességet kapott a hús vágásához","Coltello Runico, a causa dell'influenza delle rune, ha ricevuto una maggiore resistenza e velocità di taglio della carne","El cuchillo rúnico, debido a la influencia de las runas, recibió una mayor resistencia y velocidad de corte de la carne","Le couteau runique, en raison de l'influence des runes, a obtenu une plus grande résistance et une vitesse de coupe de la chair","符文刀，由于符文的影响，获得了更高的力量和切肉的速度","ルーンの影響により、ルーンナイフはより高い強度と肉の切断速度を受け取りました","A faca rúnica, devido à influência das runas, recebeu maior resistência e velocidade de corte da carne","符文刀，由于符文的影响，获得了更高的力量和切肉的速度",
"STR_Magic_Sword","The Runic Sword","The Runic Sword","Meč runový","Runenschwert","Меч рунический","Miecz Runiczny","A Runic Sword","Spada runica","Espada rúnica","Épée runique","符文剑","ルーンの剣","Espada rúnica","符文剑",
"STR_Magic_Sword1","The runic sword, due to the influence of runes, received a higher strength","The runic sword, due to the influence of runes, received a higher strength","Meč je runový, díky vlivu run získal vyšší pevnost","Das Runenschwert erhielt aufgrund des Einflusses der Runen eine höhere Festigkeit","Меч рунический, за счет влияния рун получил более высокую прочность","Miecz Runiczny, dzięki wpływowi Run zyskał większą wytrzymałość","A rúna kard a rúnák hatása miatt nagyobb erőt kapott","La spada runica, a causa dell'influenza delle rune, ha ricevuto una maggiore resistenza","La espada rúnica, debido a la influencia de las runas recibió una mayor resistencia","L'épée runique, en raison de l'influence des runes, a reçu une plus grande résistance","符文剑，由于符文的影响，获得了更高的力量","ルーンの影響により、ルーンの剣はより高い強度を受けました","A espada rúnica, devido à influência das runas, recebeu maior força","符文剑，由于符文的影响，获得了更高的力量",
"STR_Magic_Hammer","Runic Hammer","Runic Hammer","Kladivo Runové","Runenhammer","Молот рунический","Młot Runiczny","Runic Hammer","Martello Runico","Martillo rúnico","Marteau runique","符文锤","ルーンハンマー","Martelo Rúnico","符文锤",
"STR_Magic_Hammer1","The runic hammer, due to the influence of runes, received a higher strength","The runic hammer, due to the influence of runes, received a higher strength","Kladivo je Runové, díky vlivu run získalo vyšší pevnost","Der Runenhammer hat aufgrund des Einflusses der Runen eine höhere Festigkeit erhalten","Молот рунический, за счет влияния рун получил более высокую прочность","Młot Runiczny, dzięki wpływowi Run zyskał większą wytrzymałość","A rúna kalapács a rúnák hatása miatt nagyobb erőt kapott","Martello Runico, a causa dell'influenza delle rune, ha ricevuto una maggiore resistenza","Martillo rúnico, debido a la influencia de las runas recibió una mayor resistencia","Marteau runique, en raison de l'influence des runes a obtenu une plus grande résistance","符文锤，由于符文的影响，获得了更高的强度","ルーンの影響により、ルーンハンマーはより高い強度を受けました","Martelo Rúnico, devido à influência das runas recebeu maior resistência","符文锤，由于符文的影响，获得了更高的强度",
"STR_CraftRunes1","Use runes","Use runes","Použít runy","Runen verwenden","Использовать руны","Użyj Run","Használja rúnák","Usa le rune","Usar runas","Utiliser des runes","使用符文","ルーンを使う","Usar runas","使用符文",
"STR_CraftRunes2","Use stones to create a totem","Use stones to create a totem","Použít kameny k vytvoření totemu","Verwenden Sie Steine, um ein Totem zu erstellen","Использовать камни для создания тотема","Użyj kamieni do stworzenia totemu","Használjon köveket egy totem létrehozásához","Usa le pietre per creare un totem","Usa piedras para crear un tótem","Utiliser des pierres pour créer un totem","使用石头创建图腾","石を使ってトーテムを作る","Usar pedras para criar um totem","使用石头创建图腾",
"STR_CraftRunes3","Use totems to strengthen the hammer","Use totems to strengthen the hammer","Použijte totemy k zesílení kladiva","Verwenden Sie Totems, um den Hammer zu verstärken","Использовать тотемы для усиления молотка","Użyj totemów, aby wzmocnić młotek","Használja totemek, hogy erősítse a kalapács","Usa i totem per potenziare il martello","Usar tótems para fortalecer el martillo","Utilisez des totems pour renforcer votre marteau","使用图腾强化锤子","トーテムを使ってハンマーを強化する","Use totens para fortalecer o martelo","使用图腾强化锤子",
"STR_CraftRunes4","Use totems to strengthen the sword","Use totems to strengthen the sword","Použijte totemy k posílení meče","Verwenden Sie Totems, um das Schwert zu verstärken","Использовать тотемы для усиления меча","Użyj totemów, aby wzmocnić miecz","Használja totemek, hogy erősítse a kard","Usa i totem per potenziare la spada","Usar tótems para mejorar la espada","Utilisez des totems pour renforcer votre épée","使用图腾强化剑","トーテムを使って剣を強化する","Usar totens para aumentar a espada","使用图腾强化剑",
"STR_CraftRunes5","Use totems to strengthen the knife","Use totems to strengthen the knife","Použijte totemy k posílení nože","Verwenden Sie Totems, um das Messer zu verstärken","Использовать тотемы для усиления ножа","Użyj totemów, aby wzmocnić nóż","Használja a totemeket a kés megerősítéséhez","Usa i totem per potenziare il coltello","Usar tótems para reforzar el cuchillo","Utilisez des totems pour renforcer le couteau","使用图腾强化刀","トーテムを使ってナイフを強化する","Usar totens para reforçar a faca","使用图腾强化刀",
"STR_CraftRunes6","Use totems to strengthen the hammer","Use totems to strengthen the hammer","Použijte totemy k zesílení kladiva","Verwenden Sie Totems, um den Hammer zu verstärken","Использовать тотемы для усиления молотка","Użyj totemów, aby wzmocnić młotek","Használja totemek, hogy erősítse a kalapács","Usa i totem per potenziare il martello","Usar tótems para fortalecer el martillo","Utilisez des totems pour renforcer votre marteau","使用图腾强化锤子","トーテムを使ってハンマーを強化する","Use totens para fortalecer o martelo","使用图腾强化锤子",
"STR_MSFZ_mine","To mine runes","To mine runes","Těžit runy","Runen abbauen","Добывать руны","Wydobywać Runy","Az enyém rúnák","Ottenere rune","Extraer runas","Extraire des runes","挖掘符文","ルーンを採掘する","Minerar Runas","挖掘符文",
"STR_MSFZ_minegood","It turned out to extract the rune:","It turned out to extract the rune:","Podařilo se vytáhnout runu:","Es hat sich herausgestellt, die Rune zu entfernen:","Получилось извлечь руну:","Udało się wydobyć runę:","Kiderült, hogy kivonja a rúnát:","È stato possibile estrarre la runa:","Consiguió extraer la runa:","J'ai réussi à extraire la rune:","原来是提取符文:","ルーンを抽出することが判明しました:","Consegui tirar a runa.:","原来是提取符文:",
"STR_MSFZ_minefiasko","The altar has not yet accumulated enough energy to be able to mine runes","The altar has not yet accumulated enough energy to be able to mine runes","Oltář zatím nashromáždil dostatek energie pro možnost těžby run","Der Altar hat noch nicht genug Energie gesammelt, um Runen abzubauen","Алтарь еще накопил недостаточно энергии для возможности добычи рун","Ołtarz jeszcze nie zgromadził wystarczającej ilości energii, aby móc wydobywać Runy","Az oltár még nem halmozott fel elegendő energiát ahhoz, hogy rúnákat bányászhasson","L'altare non ha ancora accumulato abbastanza energia per la possibilità di estrarre le rune","El altar aún no ha acumulado suficiente energía para poder extraer runas","L'autel n'a pas encore accumulé suffisamment d'énergie pour pouvoir extraire des runes","祭坛还没有积累足够的能量来开采符文","祭壇はまだルーン文字を採掘するのに十分なエネルギーを蓄積していません","O altar ainda não tem energia suficiente para extrair Runas","祭坛还没有积累足够的能量来开采符文",
"STR_MSFZ_minefiaskotime","The accumulation of energy has begun","The accumulation of energy has begun","Začala akumulace energie","Die Energiespeicherung hat begonnen","Началось накопление энергии","Zaczęło się magazynowanie energii","Megkezdődött az energia felhalmozódása","Inizia l'accumulo di energia","Comenzó el almacenamiento de energía","Le stockage d'énergie a commencé","能量的积累已经开始","エネルギーの蓄積が始まりました","Começou o armazenamento de energia","能量的积累已经开始",
"STR_Ricar_Head","The Dark One's Helmet","The Dark One's Helmet","Přilba Tmavá","Helm des Dunklen","Шлем Темного","Kask Dark","A sötét sisakja","Casco Scuro","Casco Oscuro","Casque Sombre","黑暗者的头盔","ダークワンのヘルメット","Capacete Escuro","黑暗者的头盔",
"STR_Ricar_Steak","Dark Steak","Dark Steak","Tmavý Steak","Dunkles Steak","Стейк Темного","Stek Ciemny","Sötét Steak","Bistecca Scura","Filete Oscuro","Steak Sombre","黑牛排","ダークステーキ","Bife Escuro","黑牛排",
"STR_MSFZ_Ricar","The Dark Henchman","The Dark Henchman","Temný nohsled","Dunkler Schergen","Темный приспешник","Mroczny poplecznik","A Sötét Csatlós","Scagnozzo Oscuro","Esbirro oscuro","Dark sbires","黑暗的心腹","ダークヘンチマン","Asseclas sombrias","黑暗的心腹",
"STR_Troll","The Troll's Hand","The Troll's Hand","Ruka Trolla","Hand des Trolls","Рука Троля","Ręka Trolla","A Troll keze","Mano Di Troll","La Mano Del Troll","La Main Du Troll","巨魔的手","トロールの手","A Mão Do Troll","巨魔的手",
"STR_Troll1","The hand of the Cave Troll","The hand of the Cave Troll","Ruka jeskynního trolla","Hand des Höhlentrools","Рука пещерного троля","Ręka jaskiniowego trolla","A barlang troll keze","La mano del troll delle caverne","Mano de hombre de las cavernas de control","La main du troll des cavernes","洞穴巨魔之手","洞窟のトロールの手","A mão do Troll das cavernas","洞穴巨魔之手",
"STR_TrollSteak","Troll Steak","Troll Steak","Steak z trolla","Trollsteak","Стейк из троля","Stek z trolla","Troll Steak","Bistecca di troll","Filete de trol","Steak troll","巨魔牛排","トロルステーキ","Bife de troll","巨魔牛排",
"STR_TrollSteak1","Steak from the cave troll","Steak from the cave troll","Steak z jeskynního trolla","Höhlentrollsteak","Стейк из пещерного троля","Stek z trolla jaskiniowego","Steak a barlangból troll","Bistecca di troll delle caverne","Filete de trol cavernoso","Steak troll des cavernes","洞穴巨魔的牛排","洞窟のトロールからのステーキ","Bife do Troll das cavernas","洞穴巨魔的牛排",
"STR_MSFZ_Troll","The Cave Troll","The Cave Troll","Jeskynní troll","Höhlentroll","Пещерный троль","Jaskiniowy TROL","A Barlang Troll","Troll delle caverne","Trol de las cavernas","Troll des cavernes","洞穴巨魔","洞窟のトロール","O troll das cavernas","洞穴巨魔",
"STR_Crossbow_BoltStack","Arrows for a rune crossbow","Arrows for a rune crossbow","Šípy pro Run kuše","Pfeile für Rune Armbrust","Стрелы для рунного арбалета","Strzały do kuszy runicznej","Nyilak egy rúna számszeríjhoz","Frecce per balestra runica","Flechas de Ballesta rúnica","Flèches pour arbalète runique","符文弩箭","ルーンクロスボウのための矢","Setas para Rune Crossbow","符文弩箭",
"STR_Crossbow_BoltStack_text","Arrows for a rune crossbow. Under the influence of runes, it would seem that ordinary arrows have become much more powerful ","Arrows for a rune crossbow. Under the influence of runes, it would seem that ordinary arrows have become much more powerful ","Šípy pro Run kuše. Pod vlivem Run se zdánlivě obyčejné šípy staly mnohem silnějšími ","Pfeile für eine Rune-Armbrust. Unter dem Einfluss von Runen scheinen gewöhnliche Pfeile viel mächtiger geworden zu sein ","Стрелы для рунного арбалета. Под воздействием рун казалось бы обычные стрелы стали намного мощнее ","Strzały do kuszy runicznej. Pod wpływem Run wydawałoby się, że zwykłe strzały stały się znacznie potężniejsze ","Nyilak egy rúna számszeríjhoz. A rúnák hatása alatt úgy tűnik, hogy a közönséges nyilak sokkal erősebbé váltak ","Frecce per balestra runica. Sotto l'influenza delle rune, le frecce apparentemente ordinarie divennero molto più potenti ","Flechas para Ballesta rúnica. Bajo la influencia de las runas, las flechas aparentemente ordinarias se volvieron mucho más poderosas ","Flèches pour l'arbalète runique. Sous l'influence des runes, les flèches apparemment ordinaires sont devenues beaucoup plus puissantes ","箭的符文弩。 在符文的影响下，普通的箭似乎变得更加强大 ","ルーンクロスボウのための矢。 ルーンの影響を受けて、普通の矢がはるかに強力になっているように思われます ","Flechas para uma besta rúnica. Sob a influência das runas, flechas aparentemente comuns se tornaram muito mais poderosas ","箭的符文弩。 在符文的影响下，普通的箭似乎变得更加强大 ",
"STR_Crossbow_BoltStack_AP_text","The arrows are advanced for the rune crossbow. Under the influence of runes, it would seem that ordinary arrows have become much more powerful ","The arrows are advanced for the rune crossbow. Under the influence of runes, it would seem that ordinary arrows have become much more powerful ","Šípy pokročilé pro Run kuše. Pod vlivem Run se zdánlivě obyčejné šípy staly mnohem silnějšími ","Pfeile sind für eine Runenbrust fortgeschritten. Unter dem Einfluss von Runen scheinen gewöhnliche Pfeile viel mächtiger geworden zu sein ","Стрелы продвинутые для рунного арбалета. Под воздействием рун казалось бы обычные стрелы стали намного мощнее ","Strzały zaawansowane do kuszy runicznej. Pod wpływem Run wydawałoby się, że zwykłe strzały stały się znacznie potężniejsze ","A nyilak előrehaladtak a rúna számszeríjhoz. A rúnák hatása alatt úgy tűnik, hogy a közönséges nyilak sokkal erősebbé váltak ","Frecce avanzate per balestra runica. Sotto l'influenza delle rune, le frecce apparentemente ordinarie divennero molto più potenti ","Flechas avanzadas para Ballesta rúnica. Bajo la influencia de las runas, las flechas aparentemente ordinarias se volvieron mucho más poderosas ","Les flèches sont avancées pour l'arbalète runique. Sous l'influence des runes, les flèches apparemment ordinaires sont devenues beaucoup plus puissantes ","箭头是先进的符文弩。 在符文的影响下，普通的箭似乎变得更加强大 ","矢印はルーンクロスボウのために進められています。 ルーンの影響を受けて、普通の矢がはるかに強力になっているように思われます ","Flechas avançadas para a besta Runa. Sob a influência das runas, flechas aparentemente comuns se tornaram muito mais poderosas ","箭头是先进的符文弩。 在符文的影响下，普通的箭似乎变得更加强大 ",
"STR_Crossbow_BoltStack_AP","Advanced arrows for the rune crossbow","Advanced arrows for the rune crossbow","Šípy pokročilé pro Run kuše","Fortgeschrittene Pfeile für Runenbrust","Стрелы продвинутые для рунного арбалета","Strzały zaawansowane do kuszy runicznej","Speciális nyilak a rúna számszeríjhoz","Frecce avanzate per balestra runica","Flechas avanzadas para Ballesta rúnica","Flèches avancées pour arbalète runique","符文弩的高级箭","ルーンクロスボウのための高度な矢","Setas avançadas para Rune Crossbow","符文弩的高级箭",
"STR_Crossbow_Mag_10Rnd","A bunch of rune crossbow arrows 10 pieces","A bunch of rune crossbow arrows 10 pieces","Svazek šípů run kuše 10 kusů","Bündel von Runenbrustpfeilen 10 Stück","Связка стрел рунного арбалета 10 штук","Grot strzał runicznych kuszy 10 sztuk","Egy csomó rúna számszeríj nyilak 10 darab","Fascio di frecce di balestra runica 10 pezzi","Paquete de flechas de Ballesta rúnica 10 piezas","Paquet de flèches d'arbalète runique 10 pièces","一堆符文弩箭10枚","ルーンクロスボウの矢の束10個","Conjunto de flechas de besta Rune 10 peças","一堆符文弩箭10枚",
"STR_Crossbow_Mag_10Rnd_text","A bunch of 10 rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","A bunch of 10 rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","Svazek šípů run kuše 10 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von Pfeilen einer Runenbrust von 10 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка стрел рунного арбалета 10 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Wiązka strzał kuszy runicznej 10 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy csomó 10 rúna számszeríj nyilak. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Fascio di frecce di balestra runica 10 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas de Ballesta rúnica de 10 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Tas de flèches d'arbalète runique 10 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一堆10个符文弩箭。 它们可以让你更快地开火，直接把它送到弩上","10ルーンクロスボウの矢の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Conjunto de flechas de besta rúnica 10 mil. Permite disparar mais rápido, indo direto para a besta","一堆10个符文弩箭。 它们可以让你更快地开火，直接把它送到弩上",
"STR_Crossbow_Mag_25Rnd_text","A bunch of rune crossbow arrows of 25 pieces. They allow you to fire faster, sending it directly to the crossbow","A bunch of rune crossbow arrows of 25 pieces. They allow you to fire faster, sending it directly to the crossbow","Svazek šípů run kuše 25 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von Rune Armbrust Pfeile 25 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка стрел рунного арбалета 25 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Wiązka strzał kuszy runicznej 25 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy csomó rúna számszeríj nyilak 25 darab. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Fascio di frecce di balestra runica 25 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas de Ballesta rúnica de 25 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Paquet de flèches d'arbalète runique 25 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一堆符文弩箭25枚。 它们可以让你更快地开火，直接把它送到弩上","ルーンクロスボウの矢25個の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Conjunto de flechas de besta rúnica 25 mil. Permite disparar mais rápido, indo direto para a besta","一堆符文弩箭25枚。 它们可以让你更快地开火，直接把它送到弩上",
"STR_Crossbow_Mag_50Rnd_text","A bunch of 50 rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","A bunch of 50 rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","Svazek šípů run kuše 50 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von Pfeilen einer Runenbrust 50 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка стрел рунного арбалета 50 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Wiązka strzał kuszy runicznej 50 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy csomó 50 rúna nyílpuska. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Fascio di frecce di balestra runica 50 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas de Ballesta rúnica de 50 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Un tas de flèches de l'arbalète runique 50 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一堆50个符文弩箭。 它们可以让你更快地开火，直接把它送到弩上","50ルーンクロスボウの矢の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Conjunto de flechas de besta rúnica 50 mil. Permite disparar mais rápido, indo direto para a besta","一堆50个符文弩箭。 它们可以让你更快地开火，直接把它送到弩上",
"STR_Crossbow_AP_Mag_10Rnd_text","A bunch of 10 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","A bunch of 10 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","Svazek pokročilých šípů Runové kuše 10 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von fortgeschrittenen Pfeilen einer Runenbrust von 10 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка продвинутых стрел рунного арбалета 10 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Pakiet zaawansowanych strzał kuszy runicznej 10 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy csomó 10 fejlett rúna számszeríj nyilak. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Un mazzo di frecce avanzate di balestra runica 10 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas avanzadas de Ballesta rúnica 10 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Tas de flèches avancées de l'arbalète runique 10 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一堆10个高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上","10の高度なルーンクロスボウの矢の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Pacote avançado de flechas rúnica besta de 10 peças. Permite disparar mais rápido, indo direto para a besta","一堆10个高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上",
